1058,The Oxford West and Abingdon seat is likely to be a neck-and-neck sprint to the finish between the Tories and the Liberal Democrats with Labour a more spirited also-ran.,other
1059,Back to square one again Shel.,negative
1060,There now let's put this in the bag.,other
1061,"And if you ever have word for me that may bear fruit, come and ask entry to me wherever I am.",other
1062,The Dalek Killer's led us up a blind alley.,negative
1063,"The best-selling sexually explicit blockbuster phenomenon is to do with money, nothing to do with literature.",other
1065,In similar fashion the bottom fell out of the illustrious 1817 sovereign market in the mid-1970s when investors realised that they were paying 50 per cent over the melt price for a coin minted in millions.,negative
1066,Plant says the act'll bring the house down.,positive
1071,He looked like the petrol-soaked wreck of a swan come to grief in a polluted river.,negative
1072,From what I've heard he's come up in the world since he went to work for Christian Timms.,positive
1076,Two goals from Wayne Biggins kept Stoke on course for the Third Division title with a 3-0 home win over Darlington.,other
1077,It all but sunk Pompey and put United on the crest of the wave.,positive
1078,"Cut your losses, Woolley.",negative
1080,"And talking of police, it's a dead cert that the very day a Neighbourhood Watch leaflet arrives, detailing all the recent burglaries.",negative
1081,"As theories go, that's a dead duck.",negative
1082,"She's dead in the water, and out of range of our conventional rescue forces.",negative
1083,"Draper says, the dice are loaded against the parents.",negative
1085,It's all downhill from now on.,negative
1086,Two graduates of Manchester University draw a blank at the job centre.,negative
1089,And fall flat on your face?',negative
1090,There is no connection between it and my son's fall from grace as I'm sure you will understand.,negative
1095,"I don't, I think it was just a flash in the pan.",negative
1097,And she passed with flying colours,positive
1098,"Oxford University's Matthew Syed has got off to a flying start in the Olympic Qualifying tournament in Italy, winning both his opening matches.",positive
1099,"One was that, since she was on a fool 's errand anyway, she wasn't going to dress up for it.",negative
1100,But the French auction house has evidently decided to keep its foot in the door of this potentially lucrative market.,positive
1101,"This month, try to get a foothold on freedom.",other
1102,But I'll tell you who Evans has elected front runner.,other
1103,"However, if you think your anger is going to get the better of you, then you'd better be realistic and responsible.",negative
1104,"When master-manufacturers talked of the danger of communism which lurked behind any limitation of the absolute right of employers to hire and fire at will, they meant not social revolution but merely that the right of property and the right of domination were indistinguishable, and a bourgeois society must go to the dogs once interference with property rights was permitted.",negative
1107,Oh go up in smoke,negative
1108,You've got it made if only you'd realise it.,positive
1110,"The animal was tethered in the byre, its hugely muscled body down on its knees like a sacred beast from Indian mythology.",negative
1111,President-elect Clinton takes office in January after a landslide victory over Bush earlier this month.,positive
1113,The young members section has come on in leaps and bounds in the last few years.,positive
1115,She'd live to fight another day.,positive
1116,It sounds like the Fire Service has come a long way from the early years.,positive
1117,The insurance business cycle is also at a low ebb.,negative
1118,I'm not fighting anybody just because they've decided to make a comeback.,other
1119,"At this point, technique becomes personal preference, you can either make the cut in the stock first and then prepare the bud for insertion.",other
1120,She was determined to make a go of this new house,positive
1121,"To put that off, she needed to make headway that would be noticed in the real world.",positive
1122,"With six shoes under 37, Diadora is likely to make inroads into the budget end of the market.",positive
1123,"They're a safe investment, but in love you can make a killing overnight.",positive
1124,This was make or break.,negative
1127,"That, she thought, will be the moment of truth.",other
1129,Twenty years of police service had convinced him that Murphy 's law applied especially to police operations,negative
1130,We're not you know we're not getting anywhere.,negative
1131,Nothing succeeds like success and it applies perfectly to the Sainsbury family,other
1133,"For a moment, she was looking directly out of the picture.",other
1134,It is only through my imaginative shuffling of the aces that we are able to stay ahead of the pack.,positive
1135,Well pack it in both of you.,negative
1136,Do I pass muster?,other
1138,Californians are outsiders over half have travelled thousands of miles for a place in the sun.,other
1139,"But tomorrow never happens and, worse, the wife does the one thing absolutely guaranteed to put the kibosh on the whole matter.",negative
1140,"Inflation seemed like a pyrrhic victory, almost a tease.",negative
1141,A proper rags to riches saga.,positive
1142,I opened my eyes to the sun riding high over Fair Hill.,positive
1143,I'm sure your spirits will rise to the occasion.,positive
1144,Not only does it meet his own policy expectations but it does so in language supplied by Mr Greenspan in congressional testimony which would allow Mr Greenspan to run rings around his Administration critics.,negative
1145,"She grabbed Steve's sleeve, their eyes in unison watched the ball sail through the air and high over the net.",other
1146,Fraser Digby was trying to save the day when he gave away a penalty,other
1147,We sink or swim together.,positive
1148,"You know, sky 's the limit with this.",positive
1149,The video for the smash hit Walking On Broken Glass.,other
1152,"As the season draws to a thrilling climax, with Swansea and Llanelli both bearing down on a possible league and cup double, Pontypridd and Newport get their chance to throw a spanner in the works at the Bank Holiday back-to-back Schweppes Cup semi-finals at the Cardiff Arms Park.",positive
1153,I don't think they will throw in the towel as they did against Pontypool last year.,other
1154,"He was like that, always had to be top dog.",other
1155,The newly-married couple on the up and up.,positive
1156,Little big man shows his stature Ian Ridley watches the champion weather the storm with mixture of shots to mount a spirited defence,positive
1157,Win-win describes one of three possible outcomes from a transaction between people.,positive
1158,"In the spring of 1956 both London and Washington decided that all they could do for the moment was to allow the Aswan offer to "" wither on the vine "".",other
1159,"He used a wooden spoon to stir the mixture, whistling softly.",other
1162,I hope she doesn't throw the empty glass out into the void to follow its contents; pity the hapless passer-by under that little bolt from the blue.,negative
1163,Then I got a phone call out of the blue from Mandy the next morning.,other
1168,Mrs Friar's jaw dropped.,negative
1169,"Good God, he thought, I should like to do something that would really make her jump out of her skin for once.",negative
1170,"It won't knock your socks off, but any new species of parrot is pretty exciting.",positive
1172,"But they were some well on, lo and behold, could open the door two or three minutes late.",other
1174,"Indeed, there is a tint of punk rock as in a couple of places and this will raise eyebrows vocalist Billy Nicholson sounds like the dreaded John Lydon.",negative
1175,"John was standing rooted to the spot, his expression stony.",negative
1176,"If you're still not convinced, seeing is believing.",positive
1177,"Manville stopped dead in his tracks, whirling to confront the guard.",negative
1178,"What he actually wanted to say was, I'm struck dumb with love.",positive
1181,"I can't believe it, wonders will never cease.",negative
1182,"And as for you, Fiona, words fail me.",negative
1186,"If a person were to announce to a policeman that he was about to go to the house of his sworn enemy and beat the living daylights out of him, it would not make sense if the law were that the policeman had to follow the suspect to the locus in quo and only then arrest him.",negative
1187,Elves and Men had come to blows in the past and might do so again.,negative
1188,"The woman has had to fight tooth and nail, probably, and work much harder, to get at an equal level with the man, so I would suspect that I'm getting value for and quality there by going for the woman.",positive
1190,Without it there could be a free for all and if abolition goes through the employers may well find themselves having to resort to some form of cooperative or wages club in its place.,negative
1191,Officers at Darlington Borough Council say the gloves are off in the battle for compensation over the town's 12m Dolphin Centre sports complex.,negative
1193,Combination techniques between two adversaries are pretty much tit for tat.,negative
1194,Southwold are up in arms with it.,negative
1195,"Poor man was through the wars, wasn't he?",positive
1196,"You've been in the wars rather, haven't you?",negative
1197,"It is, and no doubt will remain, a moot point whether, in these events, the old parliaments were abolished and replaced by novel creations, or whether a pre-existing parliament was merely renamed.",other
1198,"I always seem to, I think we, we were always at Stanford Hall that we must, it was a must that we have a good programme because if somebody comes and there's nothing doing, they think well.",other
1199,The European parliament is at odds with the Commission and member states over the draft directive covering working conditions for employees sent to another EC country under contract to provide a specific service.,negative
1200,They are not after an olive branch.,negative
1201,"She wanted to go home, but it was out of the question.",negative
1202,"Over my dead body,' Mitch stormed.",negative
1203,Are you trying to pick a fight?,negative
1204,"After all, we're trying to pick holes in it.",negative
1206,"He has not given up the running battle between them over the question of form, which started out with his victory on accommodation.",positive
1208,"I have constructed a kitchen out of flatpacks with only one minor nervous breakdown and one remarkable shouting match involving my wife, her mother, myself and how a length of pine beading ought to be attached to several wall cupboards.",negative
1210,We could easily quite often sit on the fence and say the sun may come out or it may stay cloudy all day.,other
1212,But I don't want to split hairs.,other
1213,It's water under the bridge now.,positive
1214,We have to wipe the slate clean and start all over again.,positive
1216,A smalltime crook who got caught in the crossfire when I was working on a story a couple of years ago.,other
1217,"Their mission was less ambitious than the day before, just to clear the air over the battlefield.",other
1218,"Last night, you were dead set against the idea.",other
1219,"Are you playing devil 's advocate, by any chance?",other
1222,"I'll give you where's the kid... she's your daughter, Roy Ryan, and you fought hammer and tongs to marry her mother.",negative
1223,"Even now her husband's dead, he's not willing to let bygones be bygones.",negative
1224,"Though he never forgave me, or my mother for having helped me, both into his world and out of it, he was sufficiently my father to let sleeping dogs lie.",other
1225,For almost 18 months Margaret Thatcher and Nigel Lawson have been at loggerheads over sterling.,negative
1226,If he had known what fate lay in store for his beloved Boks perhaps State President F.W. de Klerk would have decided against holding a midweek reception for the three teams about to lock horns for the supremacy of the Southern Hemisphere.,negative
1227,"Between him and the famous pathologist now arriving, there was no love lost.",negative
1228,It is an absolute red herring and they are just trying to make a mountain out of a molehill.,negative
1229,His production of Mrs Warren's Profession for the National Theatre in 1971 steered cunningly clear of melodrama; his Much Ado About Nothing for the Royal Shakespeare Company in 1971 featured white parasols and sun-dappled lawns that seemed to evoke the world of Turgenev.,other
1230,So the order's on so I've got to try and argue the toss with her.,negative
1231,"We tricked them into holding fire until we were about a mile out, then all hell broke loose.",negative
1232,Once again the battle lines are drawn.,negative
1233,"His officer had recommended him, noticing he was not like everyone else, that he never buckled, and, in life's battle of wills, could stare down any enemy, overcome any weakness.",positive
1235,The real bone of contention as if you didn't know is money.,negative
1236,So Barry Brittlebank has a bone to pick with my grammar.,negative
1238,Last night's developments came just 24 hours after today revealed how Diana had agreed a secret pact with Charles to bury the hatchet for the sake of appearances.,other
1239,"Resisting the temptation to call his bluff by pretending someone was with her, she asked how he had got on in Glasgow.",other
1240,Everyone ought to be up in arms about it.,negative
1241,Why don't you guys get off my back?,negative
1244,"Donald and Jean had disappeared and Mary was in a black mood, striding along and making old Donald gasp.",negative
1245,No longer are my positive and negative leads just hanging free about to blow a fuse or allow my personal electricity to seep away.,other
1249,I'm so cheesed off with you lot can't we do anything about it?,negative
1251,"Who's offside, who's offside for crying out loud?",negative
1252,But er you know used to cut it out of er big chunks.,other
1254,"Little kids eat you alive, they want so much physically and emotionally.",negative
1261,"All right, all right, no need to get your knickers in a twist.",negative
1264,"But vegetarianism is purely a matter of choice and there's no people that harp on about you shouldn't eat meat, get on my nerves.",negative
1265,"Give it a rest, Jack.",negative
1269,"However, one party source said: The gloves are off.",negative
1273,"Mrs Mangle would be mortified, Harold horrified... and Scott would go spare.",negative
1274,"Once that happens, according to the Meat and Livestock Commission, the floodgates will open and prices will go through the roof.",other
1275,"Most have been exterminated, and good riddance to them.",negative
1276,Joe thought it was wiser to help her get up and fight her hard luck than to harp on it.,other
1278,And people can also get pretty hot under the collar on Central Weekend.,negative
1281,"Conversely, you'll kick yourself if you waste your energy on a petty distraction just because it's a point of pride.",negative
1285,"I was going to make a song and dance when we got the 100th subscriber, but 98's near enough.",positive
1286,"Usually she flashed back with a Mind Your Own Business, if anyone asked her a question.",negative
1288,He appears to have a quick temper and uses his hands continually when he speaks.,negative
1289,It made her want to rant and rave and kick out at something - preferably him.,negative
1292,She was ready to scream blue murder when the flap landed on her tender slit.,negative
1293,Matilda was also beginning to see red.,negative
1294,"He held his temper on a pretty short fuse, and it was as liable to explode in the face of a headmaster as in that of a dustman.",negative
1297,Their steamed up windows excited George.,positive
1303,It's a subject that makes my blood boil and disappointments have left me a blister short of swearing.,negative
1304,"Surely a barber didn't hold his client in this way, was he perhaps going too far.",negative
1305,Pills take the biscuit.,negative
1306,"That hadn't been the last straw, far from it.",negative
1309,"Well, well, well, another humanoid to try my patience.",negative
1313,From July onwards the town of Whaddon had waited with bated breath.,negative
1316,She was a bundle of nerves.,negative
1319,"Like a cat on hot bricks, ain't she?",negative
1325,"Yeah, it's not good to hold your breath for too long, mind.",other
1327,"Consequently, some doctors believe that ignorance is bliss.",other
1330,"He longed for action, yearned to be trusted with high responsibilities, to undertake prodigious feats requiring a cool head, a stout heart and nerves of steel.",positive
1331,He woke with pins and needles in his foot and Lee poking him.,other
1335,I'm scared stiff I'm going to lose touch with my children.,negative
1337,"Drama Zoff detailed the drama behind the scenes as Gazza was kept on tenterhooks for the past four days, wondering whether he would make his Italian debut.",negative
1338,"Early in the 1970s, the BBC Horizon film' Joey', based on the book' Tongue Tied', a true life autobiography by Joey Deacon about his life in a mental hospital.",other
1347,"He also gives us a measured degree of self doubt mixed with evasiveness and a realistic progression from a young, ambitious eager beaver on the music hall circuit to a very old man languishing with his memories in Switzerland.",other
1349,I was on the edge of my seat for most of the time but nobody could deny we deserved this result.,positive
1350,The fans at fever pitch.,other
1352,All this when her only motivation was to go the extra mile under all circumstances.,negative
1353,"Hold your horses, Mrs Parvis.",other
1356,He was raring to go.,positive
1358,Wimbledon had been expected to bear the brunt of the FA's displeasure because of their past record.,negative
1360,You are beside yourself.,negative
1361,"Mind, I get bored to tears with doing this every damn day.",negative
1364,And you still have a chip on your shoulder.,negative
1365,Male speaker It's a bit close to home.,negative
1366,"If the unholy alliance in favour of the National Curriculum is likely to come apart at the seams over the issue of resource, so also, given the very different aspirations of those who support its introduction, there is likely to be a parting of the ways over principles.",negative
1368,"When Lucy suggested a quick drink, Jay was cut to the quick and described herself, with sparse and ironic regret, as working late.",negative
1369,So what's changed?' Deep down he knew.,other
1370,"Alyssia watched from the sidelines, feeling like a fish out of water, watching Piers from under her lashes.",negative
1371,Maybe this was in a fit of pique when the relationship was down rather than up.,negative
1372,"'OK, A apple,' said Rufus, conscious of his Freudian slip.",other
1375,Might get it out of your system.,negative
1376,I don't think you should let yourself get worked up like that.,negative
1377,But he was a tough boy and he determined not to go to pieces.,positive
1380,I can fight for whatever I want and I'm hard as nails.,positive
1381,"Sam was obviously head over heels in love with is new bride, and Martha was clearly content.",positive
1382,"How did Andres Valenzuela get sucked in, and what prompted his change of heart?",other
1384,Paul didn't keep a stiff upper lip because that was the way that he thought that Christians should behave.,other
1386,"Look on the bright side, you're braver than I was.",positive
1388,"When the band strikes up, when you start up that village and folk cheer, there is a big lump in your throat, and that is when you are paid back.",positive
1391,Vic reads this article with mixed feelings.,other
1392,"No hard feelings, I can understand your concern.",positive
1395,Has Richard put your nose out of joint?,negative
1399,He's as pleased as Punch about it.,positive
1403,"The only person that didn't was Fish, who had to save face and went on claiming it was true.",other
1404,"I'll always have a soft spot for Wigan, my memories of 1984-85 are priceless.",positive
1405,Body language can speak volumes on these occasions.,other
1406,Others have behavioural problems and need to let off steam in a safe and controlled setting.,negative
1407,And the brothers who are getting all steamed up about their driving test.,negative
1408,In a stew?,other
1411,So swallow your pride and don't make an enemy of your own child.,other
1412,Otley put his arm round my shoulders as we made our way to Claro and began to whisper sweet nothings.,positive
1413,"She was not going to dig up ancient grievances or remind Gloria of days gone by, when she used to come into the Watermen with half a dozen different gentlemen-friends in tow or, which was even worse, unaccompanied and on the look-out for a lonely man who might take a fancy to her.",other
1418,"He'll be on tenterhooks the whole time, and muttering to the parents things.",negative
1419,But if you were' with it' you watched the Saturday pop show Thank Your Lucky Stars which was hosted by Brian Matthew.,other
1421,And they both think the world of Heather.,positive
1422,Prince Michael of Kent has launched a thinly veiled attack on freeloading members of the royal family.,negative
1424,The idea makes me feel weak at the knees.,negative
1427,"Mike was wearing a jester's outfit with bells on, one leg red and the other leg yellow.",other
1429,Chill out with winter fashion.,other
1430,I was in my element.,positive
1431,"If you are just happy to dream, feast your eyes on this selection of motoring marvels, as seen through the eyes of our motoring correspondent, Peter Jones.",positive
1433,The dog hunt is in full swing on a fresh scent.,positive
1434,"On a good day, it only takes a glimpse of blue sky or a tree in blossom to make me feel full of the joys of spring and in love with life",positive
1436,"So to meself I sey, where shall I have a ball?",positive
1439,I think. you really ought to let your hair down and become one horny bitch.,positive
1440,"But old Walter, he was such a jolly soul-so bright, and loud, and down-to-earth, so much the life and soul of the party. Not at all my idea of a writer.",positive
1443,Tonight we're going to paint the town red.,positive
1444,The overiding feeling among local people is one of relief that the party is over.,positive
1445,"It's all right, I'm only pulling your leg.",positive
1446,Pull the other one.,other
1447,They always saw his jokes before he got to the punch line.,other
1451,"I get a bit dizzy again and have to take it easy, so what I do is I walk with one arm against the shop windows.",negative
1455,Gispy Fiddler put Jonjo on cloud nine with a Royal Ascot win two years ago and was having his first run for almost a year when shaping well behind Bit Of A Lark at Haydock.,positive
1458,When I left you last night you were positively down in the dumps.,negative
1459,"Jesus ain't arf depressed at seeing his children down in the mouth, me deario.",negative
1463,"There was a tall muscular man of about his own age standing naked before him, grinning from ear to ear.",positive
1464,She turned to see a very large handsome man holding out a cardigan and grinning like a Cheshire cat.,positive
1467,He had to make his own terms. Ten years later Burton would have been as happy as Larry.,positive
1468,In the evening the surround tops flamed red in the rays of the setting sun and cheerful singing emanated from the tent of our happy go lucky band of sherpas,positive
1469,But my heart sinks within me.,negative
1470,If they jump for joy today hold off until they sober up again.,positive
1472,It is pleasing that there is a large degree of support for the Southern fire station as I said it was music to my ears.,positive
1473,I was certain that from now I would never look back.,positive
1474,"Oh, Mother is over the moon with him, but I'm not, Peggy.",other
1475,"He had landed a contract as pleased as Punch, and I made a feast for his friends.",positive
1476,"The old lady was in raptures over him, however.",positive
1478,But Leonora was in seventh heaven.,positive
1480,Oh I said I'm thrilled to bits with that.,positive
1481,We were all tickled pink.,positive
1482,"It was a bit of a shock, you see, coming back and finding everyone had moved out, the happiest time of your life just a pile of rubble.",negative
1483,People who believe in the ancient chinese art of Chi-Dynamics say it'll make you feel on top of the world.,positive
1484,"He understood now all those clichs about hearts singing, feeling ten feet high, walking on air, cloud nine.",other
1487,You can bet your bottom dollar some teams would go bananas on that.,negative
1488,The company is regarded as a corporate basket case that would no longer exist if it were subjected to the normal commercial disciplines faced by all its foreign competitors.,negative
1494,He had even heard himself referred to as not all there.,negative
1497,I'd go nuts.,negative
1498,"You're absolutely off your rocker, Dot.",other
1500,"Poor Loopy Lil, she had a screw loose.",positive
1501,"Perhaps that was why people who talked to themselves usually had an abstracted smile - they had accepted they were stark raving mad, loony tunes, round the twist.",positive
1507,"Now she comes to a decision whatever the cost and there is a cost, she's gon na have to eat humble pie, how are they gon na receive her when she goes back.",negative
1509,It's a Freudian slip isn't it really?,other
1513,So swallow your pride and don't make an enemy of your own child.,negative
1515,"The conscious use of analogy, metaphor, playing a hunch, brainstorming, sheer chance, trial and error or heuristics are the stuff of the think tank, where lively minds, well versed in vertical thinking, strike imaginative sparks one from another.",other
1516,"In Oslo yesterday, diplomats warned that the Nobel committee had a reputation for security and the leaked forecasts might prove wide of the mark.",other
1518,"As long as we bow and scrape to the descendants of an obscure family of German princelings, that is exactly what we will remain.",negative
1519,"For the great majority, the industrial co-operative is just not the done thing.",negative
1522,Anyone who tries to gatecrash will be turned away.,negative
1523,Watch your language.,negative
1525,But Charlton was quick to squash any suggestion his players overstep the mark physically.,negative
1526,"I don't want to speak out of turn, of course.",other
1527,They should not stand on ceremony and overtly assert their authority.,negative
1530,"Derry's achilles heel so far in the current campaign has been a lacklustre, inconstant midfield.",negative
1531,Can't put the handbrake on and sit on your hands with the alarm bells ringing because a babuska's on her way home with her son-in-law's dinner.,negative
1532,It's just plain asking for trouble.,negative
1533,I managed to get a spot with my back to the wall.,other
1534,"While at Bradford in 1911, Mr. Spencer had been a pioneer with trolleybus development and with his permission, the Associated Equipment Company (another UndergrounD Group subsidiary), demonstrated a single deck trolleybus of quite modern appearance for the time, somewhere on the South Metropolitan system during 1922, presumably with one trolley on the wire and towing a ball and chain",other
1537,The blasted thing's on the blink again.,negative
1539,"But you can't have missed this can of worms, even from a foot deep of sand.",other
1540,Making me carry the can.,negative
1541,There is a crystal clear Catch 22 situation here.,negative
1542,"Great, round clouds rolled slowly across the sky like whales and a chill wind slapped their faces as they clattered along the pavement to Angelo's Cafe.",positive
1543,And that wasn't the only dark cloud on the horizon.,negative
1544,"Matters did not, however, come to a head until the war had ended.",other
1545,"She'd come this far to say her piece and say it she would, come hell or high water.",positive
1546,Angry Fry vowed to take Barnet to an industrial tribunal for unfair dismissal -- promising that the story of his stormy relationship with Flashman would' all come out in the wash.,negative
1547,You must regard us as a cross to bear.,negative
1549,But Ms McIlroy grasped the nub and crux of the matter.,other
1554,All I want to do is get to the bottom of this.,other
1558,"As they say, when the going gets tough, the tough gets going.",positive
1561,When Matt married Inez I was left high and dry.,negative
1562,"Everton, to put it bluntly, are in dire straits.",negative
1563,I wouldn't leave her in the lurch.,positive
1566,And that was the extreme last resort.,negative
1569,"There was going to be murder before the night was through, and I had to get clear.",negative
1570,"For rock climbers abseiling is often seen as a necessary evil, only because belays are often flimsy and safety ropes never used.",negative
1573,Tim and I are just simply out of sync at the moment.,negative
1575,As Chief Whip he has managed to paper over the cracks in the back benches and maintain a united front behind the Prime Minister.,positive
1576,"If a complaint arises, it declines to pass the buck to tour operators, hotels or airlines.",negative
1578,"There are no quick fixes, and I will not be indulging in any quick fix.",positive
1579,"Meanwhile, Llandundo put on a brave face yesterday and struggled to get back to normal after last week's devastating floods.",other
1581,"So far, research into psychoneuroimmunology has done no more than scratch the surface of this potentially important topic.",negative
1584,"On the other hand, some contacts with Hollywood spell trouble.",negative
1585,"It is happening with many other crimes, as crime figures spiral out of control.",negative
1586,Cricketer Ian's on a sticky wicket.,negative
1588,"Although White managed to stop the rot after the restart, taking frame 14 with a clearance of 43.",positive
1589,It's the hymns that are the great stumbling block.,negative
1590,I think you have to take the bull by the horns don't you?,positive
1591,The temptation to take the easy way out was well-nigh irresistible with youngsters who had failed to make their way.,negative
1592,I'm the tar baby.,other
1593,"They blame budgetary pressures, persistent teething problems, and cost overruns.",negative
1594,Referring back to that list of priorities led me to address this thorny issue once more.,negative
1595,Other UN agencies started to throw money at the problems of the territories.,negative
1597,It does not include casual payments given as a present or to help to tide over temporary difficulties.,other
1598,You're in a tight spot.,negative
1599,"However, the hydra's material manifestation was only the tip of the iceberg.",other
1602,Lotus was slightly out and the 80 was an unmitigated disaster.,negative
1603,Mr Kravchuk and his government face an uphill battle to push the arms treaties through parliament.,negative
1604,"He was left behind, trapped in a vicious circle of addiction, thieving and violence.",negative
1607,Everything had gone without a hitch.,positive
1610,We have had to batten down the hatches.,negative
1611,A calculated risk.,negative
1612,"Their combination of styles can lead to blandness occasionally, but when the Circus throw caution to the wind they can be both powerful and inventive.",other
1613,"Bit of a close shave, that.",other
1614,"And, once you're there, stay absolutely quiet -- take slow, calm, soft breaths and don't move an inch until you are sure that the coast is clear.",positive
1615,"Cry Wolf situation?, asked Bunker after a long pause.",negative
1616,John Hill says he started racing with a ski boat and then when the engines got bigger he had to have a go at powerboating which he really enjoys... and what of the danger... the dance with water is a dice with death..,positive
1618,"Black clouds were rolling up over the forest to his right, which now looked hostile, as though it were waiting for him to make a false move; to tall perhaps, so that it could advance and swallow him, like a wild animal.",negative
1619,"It was a scene of joy and terror, it was fraught with danger, it was wild with possibilities.",other
1620,"At 5 6 and 9 stone, Hanif was the slightest of all postwar Test leaders, beating Hassett by a hair 's breadth.",positive
1622,"Instead of getting hysterical over the remote possibility of gutter-level heroin addiction, we have to contemplate something almost as hard and much more likely -- that our children will sample what's available and live to tell the tale.",negative
1623,Look before you leap is a maxim impulsive people fail to follow.,negative
1624,It wont become a no go area and the youths involved know it.,positive
1625,I wasn't as convinced as Malpass that Nevil was out of harm 's way.,negative
1626,"Those who play with fire, however archly, must expect to get their fingers burnt once in a while, and when ironic lyrics are allied to questionable public utterances and clearly provocative imagery, then it is reasonable to question the man's motives and intentions.",negative
1628,"This meant that Crawford would ride it out, appearing from under the water.",positive
1629,"Here was somebody who had brought the art of skulduggery to the highest point of perfection, somebody, moreover, who was willing to risk life and limb in pursuit of her calling.",positive
1630,I hope they're in safe hands.,positive
1631,"But just to be on the safe side, we're taking the Coal Board to court.",positive
1632,Safety in numbers was an illusion.,negative
1633,"With his own property, it was perhaps easier too for a baron to take risks or sail close to the wind.",positive
1635,"And, of course, there is the moral issue at stake.",other
1636,"I didn't so much take cover in the underbrush, I collided with it.",negative
1638,Better watch your step with him.,negative
1640,You've already had one long journey today and I'd rather you didn't fall asleep at the wheel.,negative
1642,"I'm supposed to be resting, but after I'd had forty winks, I felt a lot better, so I toddled over here.",positive
1644,"When they do, they hit the sack for marathon love-making sessions, that's once Bill's made the bed.",positive
1645,Or you can do absolutely nothing but lie in the sun in the garden and tan.,positive
1646,See when I go down to John's now I'm out like a light there.,positive
1647,"For, to conceal the fact that in her utter astonishment she was looking ready to drop, Naylor moved his chair closer to her and drew her attention by planting a light and loving kiss on her cheek.",positive
1648,"I sleep like a log, a clear conscience.",positive
1649,Better sleep on it.,positive
1652,"If, however, there is a constant flow of parasites from an infected sleeping partner, say, then previous sensitization will be unable to prevent further infection.",other
1656,A key ingredient in his rise from a minor counties' also-ran to England strike bowler was a brief coaching session with the Dennis Lillee.,positive
1657,"Then back to square one, right?",negative
1658,Well there's a shirt and tie in the bag in Lee's bedroom.,other
1659,His government's free-the-market monetarism was beginning to bear fruit.,positive
1660,I want to do well for the club but I seem to be heading up a blind alley and maybe a move is the only solution.,negative
1661,I long for a blockbuster that's also good writing,other
1664,"Evans made the saving tackle, just as he did when Tony Stanger, having barn-stormed out of Wayne Proctor's tackle, threatened to bring the house down in a move created by Craig Chalmers' adroit collection of Mike Rayer's kick, the irrepressible Armstrong arcing out of harm's way on a touchline blast and the thumping support of Cronin and Kenny Milne (one tighthead to the good).",positive
1669,One of Britain's biggest service companies has come to grief with disastrous figures and a crash in its shares.,negative
1670,One of Ken's aunts had come up in the world and arrived at the cemetery wearing a fur coat which was donned purely and simply,positive
1674,Labour led by Mr Smith would apparently be on course for victory.,positive
1675,"As he sees it, the crest of the wave is coming right his way.",negative
1676,It's often best to cut your losses early on,positive
1678,It could also provide a dead cert for some future Gold Cup.,positive
1679,"Recruiting outsiders is a dead duck for the moment, another five years of failure and the time may yet come.",negative
1680,Male speaker It's heartbreaking to see your ducks dead in the water.,negative
1683,The rest was all downhill.,negative
1684,"However, even if you draw a blank, it is always worth checking to see whether or not you can influence the external event that starts the sequence, so either while you are being hindered by an unproductive feeling or after an experience where you were hindered",positive
1687,"Who's going to look after them when they fall flat on their face and come whining, that's what I want to know?",negative
1688,"Its own nature, the fall from grace, the eating of the fruit of the knowledge of good and evil?",other
1693,"Like Walker, Gould is adamant that his team's form isn't just a flash in the pan.",positive
1695,Now he's gone back to driving school in an effort to pass with flying colours.,positive
1696,Voice over Despite missing 7 first team regulars Gloucester got off to a flying start.,positive
1697,"But they had also demonstrated, by their eagerness to deflect him from it, that his was no fool 's errand.",negative
1698,If he seems to have had a foot in the door for an awfully long time then that is probably because he made his debut as an 18-year-old during the Dermot Reeve era.,negative
1699,Both love algae and probably browse it away before it can get a foothold.,other
1700,"The new front runner is New Zealand, co-hosts of the inaugural 1987 World Cup.",other
1701,"Do we have the makings of a champion, or does stress and anxiety get the better of you?",other
1705,Matron will go up in smoke if he doesn't.,negative
1706,"I look like I've got it made, don't I?",positive
1708,"The country is still on its knees, exhausted from 25 years of Ceaucescu's oppression",negative
1709,hey haven't achieved such a swing since its landslide victory in 1945.,positive
1711,She's working like a beaver and improving in leaps and bounds.,positive
1713,Or will they live to fight another day?,negative
1714,You've come a long way in a short time.,positive
1715,"With demand for homeloans at a low ebb, few will want to go higher.",other
1716,"If anybody can make a comeback, he will and I'm not one of his great admirers.",positive
1717,Make the cut through the floorboard as near as possible to the middle of a joist.,other
1718,Think you can make a go of it?,positive
1719,Achieving a standstill is vital for Heron if it is to make headway in rescheduling its debt.,other
1720,"Happily, the faux-pas hasn't stopped Dino continuing to make inroads into the Irish record market",positive
1721,"Be under no illusion, Murder By Misadventure deserves to make a killing.",positive
1722,What the charity groups think of him is hardly going to make or break him in the operatic world.,positive
1725,Are you ready for the moment of truth?,positive
1727,I think a lot of readers will recognise your Murphy 's Law Jean and may even have another name for it.,other
1728,We're not getting anywhere like this.,negative
1731,And Caro knew that Hugh was out of the picture.,other
1732,"The King of British Airways was, shall we say, a bit ahead of the pack.",positive
1733,Did you get the sack or did you just pack it in?,negative
1734,"Ben Shepherd, for you'll find it hard to pass muster as a simple man.",negative
1736,Fusion takes place in the Sun protons fusing to deuterons eventually producing helium and liberating heat.,other
